ORDER_ID,CONTAINER_ID,SKU_ID
1,0,214988
1,0,175929
1,0,175929
1,0,175929
1,0,175929
1,0,175929
1,0,196774
1,0,196774
1,0,196774
1,0,196774
1,0,196774
1,0,24971
1,0,24971
1,0,24971
1,0,32928
1,0,32928
1,0,168370
1,0,168370
1,0,168370
1,0,168370
1,0,158895
1,0,158895
1,0,158895
2,1,210642
2,1,210642
2,1,210642
2,1,210642
2,1,210642
2,1,35379
2,1,35379
2,1,35379
2,1,35379
2,1,155166
2,1,155166
2,1,136212
2,2,35379
2,2,35379
2,2,35379
2,2,35379
2,2,47048
2,2,47048
2,2,47048
2,2,47048
2,2,47048
2,2,47048
2,2,47048
2,2,47048
2,2,155166
2,2,97266
2,3,47048
2,3,47048
2,3,155166
2,3,56670
2,3,56670
2,3,56670
2,3,56670
2,3,56670
2,3,56670
2,3,85839
2,3,85839
2,3,85839
2,3,85839
2,3,85839
2,3,85839
2,3,97266
2,3,97266
2,3,97266
2,3,97266
2,3,97266
2,3,97266
2,3,97266
2,3,97266
2,3,97266
2,3,23970
2,3,23970
2,3,23970
2,3,23970
2,3,23970
2,3,23970
2,3,23970
2,3,23970
2,3,192723
2,3,192723
2,3,192723
2,3,192723
2,3,192723
2,3,192723
2,3,192723
2,3,48048
2,4,192723
2,4,192723
2,4,192723
2,4,48048
2,4,48048
2,4,48048
2,4,48048
2,4,48048
2,4,145079
2,4,145079
2,4,145079
2,4,145079
2,4,179317
2,4,193456
2,4,193456
2,4,193456
2,4,176636
2,4,176636
2,4,136212
2,4,136212
2,4,136212
2,4,136212
2,4,136212
2,4,136212
2,4,136212
2,4,136212
2,4,136212
3,5,196827
3,5,91766
3,5,173164
3,5,173164
3,5,173164
3,5,173164
3,5,173164
3,5,173164
3,5,24219
3,5,24219
3,5,90350
3,5,90350
3,5,90350
3,6,196827
3,6,90350
3,6,90350
3,6,113138
3,6,113138
3,6,113138
3,6,82320
3,6,82320
3,6,82320
3,6,82320
3,6,82320
3,6,82320
3,6,82320
3,6,72316
3,6,72316
3,6,72316
3,6,72316
3,6,72316
3,6,72316
3,6,72316
3,6,49432
3,7,196827
3,7,72316
3,7,72316
3,7,72316
3,7,49432
3,7,193865
3,7,193865
3,7,193865
3,7,193865
3,7,122719
3,7,122719
3,7,122719
3,7,122719
3,7,122719
3,7,122719
3,7,122719
3,7,122719
3,7,122719
3,7,122719
3,7,29663
3,7,29663
3,7,29663
3,7,29663
3,7,29663
3,7,29663
3,7,27858
3,7,27858
3,7,27858
3,7,27858
3,7,211755
3,7,211755
3,7,211755
3,7,211755
3,7,211755
3,7,211755
3,7,211755
3,7,211755
3,7,211755
3,7,211755
3,7,3104
3,7,3104
3,7,3104
3,8,196827
3,9,196827
3,10,196827
3,11,196827
3,12,196827
3,13,196827
4,14,63656
4,14,63656
4,14,63656
4,14,63656
4,14,63656
4,14,63656
4,14,63656
4,14,63656
4,14,63656
4,14,63656
4,14,212299
4,14,212299
4,14,42844
4,14,178650
4,15,212299
4,15,212299
4,15,212299
4,15,212299
4,15,212299
4,15,212299
4,15,4
4,15,4
4,15,42844
4,15,42844
4,15,42844
4,15,42844
4,15,42844
4,15,42844
4,15,42844
4,15,24813
4,15,24813
4,15,24813
4,15,24813
4,15,24813
4,15,24813
4,15,24813
4,15,24813
4,15,24813
4,15,174044
4,16,214672
4,16,214672
4,16,214672
4,16,214672
4,16,214672
4,16,214672
4,16,214672
4,16,214672
4,16,189220
4,16,189220
4,16,189220
4,16,189220
4,16,189220
4,16,189220
4,16,189220
4,16,189220
4,16,1390
4,16,1390
4,16,106038
4,16,106038
4,16,106038
4,16,106038
4,16,106038
4,16,106038
4,16,106038
4,16,106038
