ORDER_ID,CONTAINER_ID,SKU_ID
1,0,25114
1,0,25114
1,0,25114
1,0,25114
1,0,25114
1,0,25114
1,0,45317
1,0,45317
1,0,45317
1,0,45317
1,0,45317
1,0,45317
1,0,45317
1,1,25114
1,1,25114
1,1,25114
1,1,25114
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,16826
1,2,183628
1,2,183628
1,2,183628
1,2,183628
1,2,183628
1,2,183628
1,2,183628
1,2,183628
1,2,183628
1,2,183628
1,2,183628
1,2,183628
1,2,183628
1,2,183628
1,3,93706
1,3,93706
1,3,93706
1,3,93706
1,3,93706
1,3,93706
1,3,93706
1,3,93706
1,3,93706
1,3,93706
1,3,93706
1,3,108131
1,3,108131
1,3,108131
1,3,108131
1,3,108131
1,4,108131
1,4,108131
1,4,108131
1,4,108131
1,4,108131
1,4,108131
1,4,108131
1,4,108131
1,4,108131
1,4,108131
1,4,108131
1,4,108131
1,4,108131
1,4,108131
1,4,97687
1,4,97687
1,4,97687
1,4,97687
1,4,97687
1,4,97687
1,4,97687
1,4,97687
1,4,97687
1,4,97687
1,4,97687
1,4,97687
1,4,97687
1,4,97687
1,4,97687
1,4,97687
1,5,207466
1,5,207466
1,5,76444
1,5,76444
1,5,76444
1,5,76444
1,5,76444
1,5,76444
1,5,76444
1,5,76444
1,5,182377
1,5,182377
1,5,182377
1,5,182377
1,5,186064
1,5,186064
1,5,186064
1,5,186064
1,5,186064
1,5,186064
1,5,186064
1,5,186064
1,5,186064
1,5,186064
1,5,186064
1,5,55460
1,5,55460
1,5,55460
1,6,186064
1,6,55460
1,6,55460
1,6,55460
1,6,55460
1,6,30275
1,6,30275
1,6,30275
1,6,30275
1,6,30275
1,6,30275
1,6,30275
2,7,6010
2,7,6010
2,7,6010
2,7,6010
2,7,6010
2,7,6010
2,7,6010
2,7,67707
2,7,67707
2,7,67707
2,7,100890
2,7,100890
2,7,100890
