ORDER_ID,CONTAINER_ID,SKU_ID
1,0,158895
1,0,158895
1,0,158895
1,1,24971
1,1,24971
1,1,24971
1,1,196774
1,1,196774
1,1,196774
1,1,196774
1,1,196774
1,2,214988
1,3,32928
1,3,32928
2,4,97266
2,4,97266
2,4,97266
2,4,97266
2,4,97266
2,4,97266
2,4,97266
2,4,97266
2,4,97266
2,4,97266
2,4,56670
2,4,56670
2,4,56670
2,4,56670
2,4,56670
2,4,56670
2,5,210642
2,5,85839
2,5,85839
2,5,85839
2,5,85839
2,5,176636
2,5,176636
2,5,193456
2,5,193456
2,5,193456
2,6,210642
2,6,210642
2,6,85839
2,6,85839
2,7,210642
2,7,210642
2,8,35379
2,8,35379
2,8,35379
2,8,35379
2,8,35379
2,8,35379
2,8,35379
2,9,35379
2,10,23970
2,10,23970
2,10,23970
2,10,23970
2,10,23970
2,10,23970
2,10,23970
2,10,23970
2,10,48048
2,10,48048
2,10,48048
2,10,48048
2,10,48048
2,10,48048
2,11,145079
2,11,145079
2,11,145079
2,11,145079
2,12,175929
2,12,175929
2,12,175929
2,12,175929
2,12,175929
2,12,168370
2,12,168370
2,12,168370
2,12,168370
2,12,136212
2,12,136212
2,12,136212
2,12,136212
2,12,136212
2,13,192723
2,13,192723
2,13,192723
2,13,192723
2,13,192723
2,13,192723
2,13,192723
2,13,192723
2,13,192723
2,13,192723
2,13,179317
2,14,47048
2,14,47048
2,14,47048
2,14,47048
2,14,47048
2,14,47048
2,14,47048
2,14,47048
2,14,47048
2,14,47048
2,14,155166
2,14,155166
2,14,155166
2,14,155166
2,14,136212
2,14,136212
2,14,136212
2,14,136212
2,14,136212
3,15,196827
3,15,29663
3,15,29663
3,15,29663
3,15,29663
3,15,29663
3,15,29663
3,16,196827
3,17,196827
3,18,196827
3,19,196827
3,20,196827
3,21,196827
3,22,196827
3,23,196827
3,24,193865
3,24,193865
3,24,193865
3,24,193865
3,24,173164
3,24,173164
3,24,91766
3,24,113138
3,24,113138
3,24,113138
3,24,211755
3,24,211755
3,24,211755
3,24,211755
3,24,211755
3,24,211755
3,24,211755
3,24,211755
3,24,211755
3,24,211755
3,25,173164
3,25,173164
3,25,173164
3,25,173164
3,26,90350
3,26,90350
3,26,90350
3,26,90350
3,26,90350
3,26,122719
3,26,122719
3,26,24219
3,26,24219
3,26,27858
3,26,27858
3,26,27858
3,26,27858
3,27,122719
3,27,122719
3,27,122719
3,27,122719
3,27,122719
3,27,122719
3,27,122719
3,27,122719
3,28,49432
3,28,49432
3,28,72316
3,28,72316
3,28,72316
3,28,72316
3,28,72316
3,28,72316
3,28,72316
3,28,72316
3,28,72316
3,28,72316
3,28,3104
3,28,3104
3,28,3104
3,29,82320
3,29,82320
3,29,82320
3,29,82320
3,29,82320
3,29,82320
3,29,82320
4,30,212299
4,30,212299
4,30,212299
4,30,212299
4,30,212299
4,30,212299
4,30,212299
4,30,212299
4,30,4
4,30,4
4,30,123147
4,30,42844
4,30,42844
4,30,42844
4,30,42844
4,30,42844
4,30,42844
4,30,42844
4,30,42844
4,30,174044
4,30,174044
4,30,174044
4,30,174044
4,30,174044
4,30,174044
4,30,174044
4,30,174044
4,30,174044
4,30,174044
4,31,213847
4,31,213847
4,31,213847
4,31,213847
4,31,213847
4,31,213847
4,31,213847
4,31,213847
4,31,213847
4,31,213847
4,32,24813
4,32,24813
4,32,24813
4,32,24813
4,32,24813
4,32,24813
4,32,24813
4,32,24813
4,32,24813
4,32,185412
4,32,185412
4,32,185412
4,32,185412
4,32,185412
4,32,185412
4,32,185412
4,32,185412
4,33,138512
4,33,138512
4,33,138512
4,33,138512
4,33,138512
4,33,138512
4,33,138512
4,33,138512
4,33,138512
4,33,138512
4,34,175096
4,34,175096
4,34,1390
4,34,1390
4,34,127926
4,34,127926
4,34,127926
4,34,127926
4,34,127926
4,34,127926
4,34,127926
4,34,127926
4,34,127926
4,35,178650
4,35,178650
4,35,178650
4,35,178650
4,35,178650
4,35,178650
4,35,178650
4,35,178650
4,35,63656
4,35,63656
4,35,63656
4,35,63656
4,35,63656
4,35,63656
4,35,63656
4,35,63656
4,35,63656
4,35,63656
4,36,189220
4,36,189220
4,36,189220
4,36,189220
4,36,189220
4,36,189220
4,36,189220
4,36,189220
4,36,106038
4,36,106038
4,36,106038
4,36,106038
4,36,106038
4,36,106038
4,36,62740
4,36,62740
4,36,62740
4,36,137643
