ORDER_ID,CONTAINER_ID,SKU_ID
1,0,175929
1,0,175929
1,0,175929
1,0,175929
1,0,175929
1,0,214988
1,0,24971
1,0,24971
1,0,24971
1,0,158895
1,0,158895
1,0,158895
1,0,196774
1,0,196774
1,0,196774
1,0,196774
1,0,196774
1,0,168370
1,0,168370
1,0,168370
1,0,168370
1,0,32928
1,0,32928
2,1,23970
2,1,23970
2,1,23970
2,1,23970
2,1,23970
2,1,23970
2,1,23970
2,1,23970
2,1,210642
2,1,210642
2,1,210642
2,1,210642
2,1,210642
2,1,145079
2,1,145079
2,1,145079
2,1,145079
2,1,176636
2,1,176636
2,1,35379
2,1,35379
2,1,35379
2,1,35379
2,1,35379
2,1,35379
2,1,35379
2,1,35379
2,1,179317
2,1,97266
2,1,97266
2,1,97266
2,1,97266
2,1,97266
2,1,97266
2,1,97266
2,1,97266
2,1,97266
2,1,97266
2,1,48048
2,1,48048
2,1,48048
2,1,48048
2,1,48048
2,1,48048
2,1,85839
2,1,85839
2,1,85839
2,1,85839
2,1,85839
2,1,85839
2,1,47048
2,1,47048
2,1,47048
2,1,47048
2,1,47048
2,1,47048
2,1,47048
2,1,47048
2,1,47048
2,1,47048
2,1,136212
2,1,136212
2,1,136212
2,1,136212
2,1,136212
2,1,136212
2,1,136212
2,1,136212
2,1,136212
2,1,136212
2,1,56670
2,1,56670
2,1,56670
2,1,56670
2,1,56670
2,1,56670
2,1,192723
2,1,192723
2,1,192723
2,1,192723
2,1,192723
2,1,192723
2,1,192723
2,1,192723
2,1,192723
2,1,192723
2,1,193456
2,1,193456
2,1,193456
2,1,155166
2,1,155166
2,1,155166
2,1,155166
3,2,173164
3,2,173164
3,2,173164
3,2,173164
3,2,173164
3,2,173164
3,2,113138
3,2,113138
3,2,113138
3,2,82320
3,2,82320
3,2,82320
3,2,82320
3,2,82320
3,2,82320
3,2,82320
3,2,193865
3,2,193865
3,2,193865
3,2,193865
3,2,49432
3,2,49432
3,2,27858
3,2,27858
3,2,27858
3,2,27858
3,2,24219
3,2,24219
3,2,3104
3,2,3104
3,2,3104
3,2,90350
3,2,90350
3,2,90350
3,2,90350
3,2,90350
3,2,91766
3,2,211755
3,2,211755
3,2,211755
3,2,211755
3,2,211755
3,2,211755
3,2,211755
3,2,211755
3,2,211755
3,2,211755
3,2,72316
3,2,72316
3,2,72316
3,2,72316
3,2,72316
3,2,72316
3,2,72316
3,2,72316
3,2,72316
3,2,72316
3,2,29663
3,2,29663
3,2,29663
3,2,29663
3,2,29663
3,2,29663
3,2,196827
3,2,196827
3,2,196827
3,2,196827
3,2,196827
3,2,196827
3,2,196827
3,2,196827
3,2,196827
3,2,122719
3,2,122719
3,2,122719
3,2,122719
3,2,122719
3,2,122719
3,2,122719
3,2,122719
3,2,122719
3,2,122719
4,3,63656
4,3,63656
4,3,63656
4,3,63656
4,3,63656
4,3,63656
4,3,63656
4,3,63656
4,3,63656
4,3,63656
4,3,189220
4,3,189220
4,3,189220
4,3,189220
4,3,189220
4,3,189220
4,3,189220
4,3,189220
4,3,137643
4,3,137643
4,3,174044
4,3,174044
4,3,174044
4,3,174044
4,3,174044
4,3,174044
4,3,174044
4,3,174044
4,3,174044
4,3,174044
4,3,175096
4,3,175096
4,3,185412
4,3,185412
4,3,185412
4,3,185412
4,3,185412
4,3,185412
4,3,185412
4,3,185412
4,3,4
4,3,4
4,3,138512
4,3,138512
4,3,138512
4,3,138512
4,3,138512
4,3,138512
4,3,138512
4,3,138512
4,3,138512
4,3,138512
4,3,24813
4,3,24813
4,3,24813
4,3,24813
4,3,24813
4,3,24813
4,3,24813
4,3,24813
4,3,24813
4,3,68688
4,3,68688
4,3,68688
4,3,68688
4,3,68688
4,3,68688
4,3,213847
4,3,213847
4,3,213847
4,3,213847
4,3,213847
4,3,213847
4,3,213847
4,3,213847
4,3,213847
4,3,213847
4,3,178650
4,3,178650
4,3,178650
4,3,178650
4,3,178650
4,3,178650
4,3,178650
4,3,178650
4,3,106038
4,3,106038
4,3,106038
4,3,106038
4,3,106038
4,3,106038
4,3,106038
4,3,106038
4,3,106038
4,3,42844
4,3,42844
4,3,42844
4,3,42844
4,3,42844
4,3,42844
4,3,42844
4,3,42844
4,3,212299
4,3,212299
4,3,212299
4,3,212299
4,3,212299
4,3,212299
4,3,212299
4,3,212299
4,3,62740
4,3,62740
4,3,62740
4,3,127926
4,3,127926
4,3,127926
4,3,127926
4,3,127926
4,3,127926
4,3,127926
4,3,127926
4,3,127926
4,3,1390
4,3,1390
4,3,214672
4,3,214672
4,3,214672
4,3,214672
4,3,214672
4,3,214672
4,3,214672
4,3,214672
4,3,123147
5,4,91697
5,4,91697
5,4,91697
5,4,91697
5,4,91697
5,4,91697
5,4,91732
5,4,213787
5,4,171014
5,4,171014
5,4,33030
5,4,33030
5,4,33030
5,4,33030
5,4,211869
5,4,211869
5,4,211869
5,4,211869
5,4,196203
5,4,196203
5,4,196203
5,4,155724
5,4,53632
5,4,53632
5,4,53632
5,4,53632
5,4,53632
5,4,128593
5,4,128593
5,4,128593
5,4,128593
5,4,128593
5,4,128593
5,4,128593
5,4,156012
5,4,156012
5,4,156012
5,4,156012
5,4,156012
5,4,156012
5,4,156012
5,4,156012
5,4,195710
5,4,195710
5,4,195710
5,4,195710
5,4,195710
5,4,195710
5,4,195710
5,4,195710
5,4,195710
5,4,7463
5,4,7463
5,4,7463
5,4,7463
5,4,7463
5,4,7463
5,4,100755
5,4,100755
5,4,100755
5,4,168002
5,4,168002
5,4,168002
5,4,168002
5,4,168002
5,4,180744
5,4,180744
5,4,180744
5,4,180744
5,4,187781
5,4,187781
5,4,187781
5,4,187781
5,4,121352
5,4,121352
5,4,121352
5,4,121352
5,4,121352
5,4,121352
5,4,121352
5,4,121352
5,4,121352
5,4,211350
5,4,211350
5,4,211350
5,4,211350
5,4,211350
5,4,211350
6,5,14814
6,5,14814
6,5,14814
6,5,14814
6,5,14814
6,5,196684
6,5,196684
6,5,196684
